customer_id,segment,gender,past_3_years_bike_related_purchases,wealth_segment,owns_car,tenure,state,age_group,property_valuation,age,ltv
2122,Mid-Value,Male,85,High Net Worth,Yes,11.0,VIC,"(39.0, 49.0]",10,48.0,1303.1800000000003
2123,Low-Value,Female,36,Affluent Customer,No,2.0,QLD,"(19.0, 29.0]",10,28.0,2289.21
2124,Mid-Value,Male,17,High Net Worth,No,18.0,VIC,"(39.0, 49.0]",8,43.0,3900.32
2125,Mid-Value,Female,9,High Net Worth,No,18.0,NSW,"(39.0, 49.0]",8,46.0,1710.2800000000004
2126,Mid-Value,Male,65,Mass Customer,Yes,17.0,NSW,"(59.0, 69.0]",1,62.0,594.06
2127,Mid-Value,Female,66,Mass Customer,No,7.0,VIC,"(39.0, 49.0]",12,47.0,1884.62
2128,Mid-Value,Male,31,Affluent Customer,Yes,16.0,NSW,"(39.0, 49.0]",10,44.0,1596.3
2129,Low-Value,Male,26,High Net Worth,No,3.0,NSW,"(39.0, 49.0]",9,40.0,873.1199999999999
2130,Mid-Value,Female,95,High Net Worth,Yes,16.0,NSW,"(29.0, 39.0]",2,31.0,4253.77
2131,Mid-Value,Female,12,Mass Customer,Yes,7.0,NSW,"(39.0, 49.0]",8,49.0,1160.21
2132,High-Value,Female,16,High Net Worth,Yes,22.0,NSW,"(29.0, 39.0]",9,36.0,6401.829999999999
2133,Mid-Value,Female,44,High Net Worth,No,3.0,NSW,"(19.0, 29.0]",1,23.0,3126.8399999999992
2134,Mid-Value,Male,16,Affluent Customer,No,2.0,VIC,"(19.0, 29.0]",3,21.0,3923.5700000000006
2135,Low-Value,Male,97,Mass Customer,Yes,15.0,NSW,"(39.0, 49.0]",12,40.0,217.51
2136,Mid-Value,Female,21,High Net Worth,Yes,5.0,NSW,"(49.0, 59.0]",9,55.0,3917.47
2137,Mid-Value,Female,46,Affluent Customer,No,5.0,QLD,"(39.0, 49.0]",9,49.0,1433.8
2138,High-Value,Female,23,High Net Worth,No,15.0,NSW,"(39.0, 49.0]",8,42.0,5474.0199999999995
2139,Mid-Value,Female,87,Affluent Customer,Yes,7.0,VIC,"(29.0, 39.0]",7,39.0,5380.679999999999
2140,Mid-Value,Male,59,High Net Worth,No,21.0,QLD,"(39.0, 49.0]",1,44.0,4700.15
2141,Mid-Value,Female,50,High Net Worth,Yes,4.0,NSW,"(49.0, 59.0]",10,56.0,2611.75
2142,Mid-Value,Female,61,Affluent Customer,No,7.0,QLD,"(39.0, 49.0]",3,41.0,5258.12
2143,Mid-Value,Male,53,High Net Worth,Yes,10.0,NSW,"(49.0, 59.0]",8,57.0,2067.15
2144,Mid-Value,Female,12,Mass Customer,Yes,9.0,NSW,"(39.0, 49.0]",4,42.0,5253.88
2145,Low-Value,Female,44,Affluent Customer,Yes,19.0,NSW,"(59.0, 69.0]",8,61.0,299.27
2146,Low-Value,Male,75,Mass Customer,No,13.0,NSW,"(49.0, 59.0]",10,54.0,1264.62
2147,Low-Value,Male,42,High Net Worth,Yes,1.0,NSW,"(19.0, 29.0]",8,22.0,1419.5
2148,Low-Value,Female,78,Mass Customer,Yes,15.0,VIC,"(29.0, 39.0]",6,31.0,2346.16
2149,Mid-Value,Female,26,High Net Worth,No,6.0,NSW,"(39.0, 49.0]",10,42.0,5077.1
2150,Mid-Value,Male,75,Affluent Customer,Yes,8.0,QLD,"(59.0, 69.0]",7,61.0,2230.22
2151,Mid-Value,Male,9,Affluent Customer,No,6.0,QLD,"(29.0, 39.0]",3,34.0,7187.34
2152,Mid-Value,Female,40,Mass Customer,Yes,19.0,VIC,"(49.0, 59.0]",10,52.0,4281.08
2153,Mid-Value,Male,22,Mass Customer,No,10.0,QLD,"(29.0, 39.0]",5,34.0,4042.6899999999996
2154,Mid-Value,Female,86,High Net Worth,No,6.0,NSW,"(39.0, 49.0]",9,41.0,4268.17
2155,High-Value,Female,24,Mass Customer,No,14.0,VIC,"(49.0, 59.0]",3,57.0,4940.239999999999
2156,Mid-Value,Male,96,Mass Customer,Yes,18.0,NSW,"(39.0, 49.0]",1,43.0,2495.4300000000003
2157,Low-Value,Female,52,Mass Customer,No,19.0,QLD,"(39.0, 49.0]",8,43.0,338.85
2158,Mid-Value,Male,11,Mass Customer,No,6.0,NSW,"(59.0, 69.0]",9,60.0,1650.61
2159,Mid-Value,Male,19,High Net Worth,Yes,6.0,QLD,"(49.0, 59.0]",4,57.0,1797.6999999999998
2160,Mid-Value,Female,64,Mass Customer,Yes,15.0,VIC,"(39.0, 49.0]",8,49.0,2672.77
2161,Mid-Value,Male,35,Mass Customer,No,4.0,VIC,"(19.0, 29.0]",10,23.0,2584.9500000000003
2162,Mid-Value,Male,49,High Net Worth,Yes,10.0,NSW,"(39.0, 49.0]",8,46.0,1779.26
2163,Mid-Value,Male,41,Mass Customer,Yes,6.0,NSW,"(19.0, 29.0]",10,24.0,1721.8199999999997
2164,Mid-Value,Female,12,Mass Customer,Yes,18.0,NSW,"(39.0, 49.0]",9,47.0,3328.51
2165,High-Value,,16,Affluent Customer,No,,VIC,,6,,6052.93
2166,Mid-Value,Female,78,Mass Customer,No,16.0,NSW,"(29.0, 39.0]",6,36.0,3071.34
2167,Mid-Value,Female,31,Mass Customer,No,1.0,NSW,"(19.0, 29.0]",8,23.0,1539.6000000000004
2168,Mid-Value,Male,83,Mass Customer,Yes,17.0,QLD,"(39.0, 49.0]",5,46.0,1863.53
2169,Mid-Value,Male,80,Mass Customer,No,18.0,NSW,"(39.0, 49.0]",4,42.0,5907.85
2170,Mid-Value,Male,27,Affluent Customer,No,6.0,NSW,"(49.0, 59.0]",12,57.0,4828.540000000001
2171,Mid-Value,Female,21,High Net Worth,No,10.0,NSW,"(49.0, 59.0]",9,51.0,1251.33
2172,Mid-Value,Male,6,Affluent Customer,Yes,13.0,NSW,"(39.0, 49.0]",10,42.0,5407.149999999999
2173,Low-Value,Female,27,Mass Customer,Yes,22.0,NSW,"(39.0, 49.0]",2,44.0,2250.33
2174,Mid-Value,Male,32,High Net Worth,No,11.0,VIC,"(49.0, 59.0]",6,58.0,3051.9300000000003
2175,Low-Value,Male,23,Mass Customer,No,13.0,VIC,"(29.0, 39.0]",8,35.0,3173.9500000000003
2176,Mid-Value,Female,79,High Net Worth,Yes,12.0,NSW,"(49.0, 59.0]",5,58.0,2088.09
2177,Mid-Value,Male,35,Mass Customer,No,9.0,NSW,"(39.0, 49.0]",7,43.0,2762.18
2178,Low-Value,Female,20,Mass Customer,No,12.0,QLD,"(59.0, 69.0]",8,67.0,451.6000000000001
2179,Mid-Value,Male,15,Mass Customer,No,17.0,VIC,"(59.0, 69.0]",10,60.0,3631.2699999999995
2180,Mid-Value,Male,98,High Net Worth,Yes,13.0,VIC,"(59.0, 69.0]",10,61.0,3527.7800000000007
2181,Mid-Value,Male,99,Mass Customer,Yes,8.0,NSW,"(39.0, 49.0]",11,46.0,1765.3200000000002
2182,High-Value,Male,47,High Net Worth,Yes,16.0,QLD,"(49.0, 59.0]",7,53.0,4766.820000000001
2183,High-Value,Female,61,Mass Customer,Yes,7.0,QLD,"(39.0, 49.0]",4,49.0,6513.299999999999
2184,High-Value,Male,49,Mass Customer,No,11.0,NSW,"(39.0, 49.0]",8,49.0,7123.000000000001
2185,Mid-Value,Female,40,Mass Customer,No,19.0,NSW,"(49.0, 59.0]",7,57.0,5144.360000000001
2186,Low-Value,Female,61,High Net Worth,No,5.0,NSW,"(49.0, 59.0]",9,58.0,1956.3899999999999
2187,Mid-Value,Female,52,Mass Customer,No,2.0,NSW,"(19.0, 29.0]",9,23.0,5644.17
2188,Mid-Value,Female,85,Mass Customer,No,17.0,QLD,"(39.0, 49.0]",9,48.0,4735.32
2189,High-Value,Male,43,High Net Worth,No,4.0,QLD,"(19.0, 29.0]",8,23.0,4914.08
2190,High-Value,Female,77,Affluent Customer,No,13.0,NSW,"(39.0, 49.0]",3,41.0,6260.31
2191,Mid-Value,Male,2,Mass Customer,Yes,4.0,VIC,"(39.0, 49.0]",11,44.0,3823.7700000000004
2192,Mid-Value,Male,93,Mass Customer,No,14.0,QLD,"(49.0, 59.0]",1,54.0,1679.5299999999997
2193,Mid-Value,Male,66,Mass Customer,Yes,6.0,VIC,"(59.0, 69.0]",4,65.0,2957.42
2194,Mid-Value,Female,79,Affluent Customer,Yes,11.0,QLD,"(59.0, 69.0]",11,62.0,6198.41
2195,Mid-Value,Female,94,Affluent Customer,Yes,13.0,QLD,"(29.0, 39.0]",10,33.0,4144.05
2196,Mid-Value,Male,66,High Net Worth,Yes,7.0,NSW,"(39.0, 49.0]",7,44.0,985.4700000000004
2197,Low-Value,Male,32,Mass Customer,No,7.0,VIC,"(19.0, 29.0]",4,27.0,378.15000000000015
2198,Mid-Value,Male,1,Affluent Customer,Yes,1.0,NSW,"(19.0, 29.0]",6,23.0,2745.09
2199,Mid-Value,Female,89,High Net Worth,Yes,13.0,NSW,"(29.0, 39.0]",4,38.0,2644.0299999999997
2200,Low-Value,Male,23,Affluent Customer,Yes,16.0,NSW,"(29.0, 39.0]",5,34.0,1588.1799999999998
2201,High-Value,Female,56,Affluent Customer,Yes,1.0,QLD,"(19.0, 29.0]",7,22.0,6291.68
2202,Mid-Value,Female,46,Affluent Customer,Yes,8.0,NSW,"(39.0, 49.0]",11,43.0,5090.61
2203,Mid-Value,Male,13,High Net Worth,Yes,2.0,NSW,"(19.0, 29.0]",10,22.0,3469.0499999999997
2204,Mid-Value,Female,16,High Net Worth,No,7.0,NSW,"(49.0, 59.0]",9,53.0,3346.58
2205,Mid-Value,,76,Mass Customer,No,,VIC,,8,,1781.9099999999999
2206,Low-Value,Male,60,Affluent Customer,No,14.0,NSW,"(59.0, 69.0]",5,63.0,1464.6599999999999
2207,Mid-Value,Female,93,Mass Customer,Yes,16.0,QLD,"(39.0, 49.0]",8,42.0,3604.1399999999994
2208,Mid-Value,Female,59,Mass Customer,No,9.0,NSW,"(59.0, 69.0]",7,66.0,2177.6800000000003
2209,Low-Value,Male,4,Affluent Customer,Yes,3.0,NSW,"(19.0, 29.0]",8,27.0,445.20999999999987
2210,Mid-Value,Male,16,High Net Worth,No,5.0,VIC,"(29.0, 39.0]",5,35.0,4888.71
2211,Low-Value,Female,3,Mass Customer,Yes,18.0,NSW,"(39.0, 49.0]",10,45.0,753.26
2212,Mid-Value,Female,22,Affluent Customer,Yes,20.0,QLD,"(39.0, 49.0]",7,46.0,2722.7200000000003
2213,Mid-Value,Female,70,Affluent Customer,Yes,6.0,NSW,"(19.0, 29.0]",9,24.0,4212.469999999999
2214,Mid-Value,Male,52,High Net Worth,Yes,8.0,NSW,"(59.0, 69.0]",8,63.0,2328.51
2215,Mid-Value,Female,50,Mass Customer,Yes,18.0,VIC,"(49.0, 59.0]",6,50.0,327.23
2216,Low-Value,Female,29,High Net Worth,Yes,10.0,NSW,"(49.0, 59.0]",7,59.0,1644.6100000000001
2217,Mid-Value,Male,98,Mass Customer,No,16.0,QLD,"(29.0, 39.0]",2,39.0,3905.419999999999
2218,Mid-Value,Female,94,Affluent Customer,No,4.0,VIC,"(19.0, 29.0]",1,28.0,2743.56
2219,Mid-Value,Male,73,High Net Worth,Yes,3.0,VIC,"(29.0, 39.0]",9,39.0,3493.0200000000004
2220,Mid-Value,Male,35,Mass Customer,Yes,13.0,NSW,"(59.0, 69.0]",9,61.0,2129.07
2221,Mid-Value,Male,80,Affluent Customer,No,7.0,QLD,"(19.0, 29.0]",5,25.0,4651.259999999999
2222,Mid-Value,Female,20,Mass Customer,No,14.0,NSW,"(39.0, 49.0]",6,46.0,3821.2700000000004
2223,Mid-Value,Female,38,Mass Customer,No,12.0,VIC,"(39.0, 49.0]",5,40.0,3538.42
2224,Low-Value,Female,3,High Net Worth,Yes,4.0,NSW,"(19.0, 29.0]",6,22.0,1041.01
2225,Low-Value,Female,45,Affluent Customer,No,19.0,QLD,"(29.0, 39.0]",4,32.0,3512.1000000000004
2226,Mid-Value,Female,10,Mass Customer,No,11.0,QLD,"(59.0, 69.0]",8,65.0,3121.7000000000003
2227,Mid-Value,Male,45,Affluent Customer,Yes,9.0,VIC,"(39.0, 49.0]",7,44.0,2168.3999999999996
2228,Low-Value,Female,12,High Net Worth,No,9.0,VIC,"(59.0, 69.0]",3,65.0,1425.2700000000004
2229,Mid-Value,Female,76,Affluent Customer,Yes,7.0,NSW,"(59.0, 69.0]",8,61.0,2114.24
2230,Mid-Value,Female,53,Mass Customer,No,19.0,VIC,"(39.0, 49.0]",8,43.0,3263.4
2231,Mid-Value,Female,68,Mass Customer,No,13.0,QLD,"(59.0, 69.0]",8,61.0,2685.1
2232,Mid-Value,Male,69,Mass Customer,Yes,11.0,NSW,"(29.0, 39.0]",1,30.0,2198.5600000000004
2233,Mid-Value,Female,49,Mass Customer,Yes,8.0,NSW,"(39.0, 49.0]",9,47.0,2332.59
2234,Mid-Value,Male,48,Mass Customer,No,18.0,NSW,"(29.0, 39.0]",12,34.0,1719.1599999999999
2235,Mid-Value,Female,75,Affluent Customer,No,16.0,QLD,"(39.0, 49.0]",5,41.0,3649.92
2236,Mid-Value,Male,0,Affluent Customer,Yes,13.0,NSW,"(49.0, 59.0]",5,52.0,2123.7100000000005
2237,Mid-Value,Female,83,Mass Customer,Yes,9.0,NSW,"(49.0, 59.0]",7,51.0,2501.42
2238,Low-Value,Female,96,Mass Customer,Yes,14.0,VIC,"(39.0, 49.0]",9,42.0,2411.83
2239,Mid-Value,Female,0,High Net Worth,Yes,8.0,NSW,"(59.0, 69.0]",1,61.0,736.73
2240,High-Value,Male,4,High Net Worth,Yes,16.0,VIC,"(49.0, 59.0]",7,51.0,6128.299999999999
2241,Mid-Value,Male,45,High Net Worth,No,10.0,VIC,"(39.0, 49.0]",6,46.0,1454.3900000000003
2242,Low-Value,Female,25,Mass Customer,Yes,21.0,VIC,"(39.0, 49.0]",9,43.0,898.8199999999999
2243,Low-Value,Female,76,Affluent Customer,Yes,7.0,NSW,"(39.0, 49.0]",8,44.0,1115.15
2244,Mid-Value,Male,97,Mass Customer,No,5.0,NSW,"(39.0, 49.0]",10,48.0,1796.0000000000002
2245,Mid-Value,Female,11,Mass Customer,No,3.0,QLD,"(39.0, 49.0]",1,40.0,3320.7799999999997
2246,Low-Value,Male,16,Mass Customer,Yes,13.0,NSW,"(39.0, 49.0]",7,42.0,2217.4900000000002
2247,Mid-Value,Female,17,High Net Worth,Yes,1.0,NSW,"(19.0, 29.0]",12,26.0,4957.3
2248,Mid-Value,Female,33,Mass Customer,No,1.0,VIC,"(19.0, 29.0]",12,24.0,3914.4999999999995
2249,Mid-Value,Female,7,Mass Customer,No,5.0,NSW,"(19.0, 29.0]",9,24.0,2057.46
2250,Low-Value,Male,72,High Net Worth,No,7.0,NSW,"(19.0, 29.0]",1,28.0,1074.88
2251,Mid-Value,Male,68,High Net Worth,No,19.0,VIC,"(59.0, 69.0]",3,61.0,2338.45
2252,Mid-Value,,31,High Net Worth,Yes,,VIC,,7,,1866.8400000000001
2253,Mid-Value,Female,28,Affluent Customer,Yes,13.0,NSW,"(59.0, 69.0]",10,62.0,1783.37
2254,Mid-Value,Female,36,Affluent Customer,No,18.0,NSW,"(59.0, 69.0]",8,65.0,2318.89
2255,Low-Value,Male,92,Affluent Customer,Yes,5.0,NSW,"(19.0, 29.0]",1,28.0,1458.7
2256,Low-Value,Female,28,Mass Customer,No,15.0,NSW,"(39.0, 49.0]",9,43.0,1461.0
2257,Mid-Value,Male,27,Mass Customer,No,15.0,NSW,"(39.0, 49.0]",11,43.0,4193.320000000001
2258,Mid-Value,Female,63,High Net Worth,No,7.0,NSW,"(39.0, 49.0]",11,46.0,3957.53
2259,Low-Value,Female,83,Affluent Customer,No,2.0,NSW,"(19.0, 29.0]",5,21.0,2600.4900000000007
2260,Mid-Value,Male,38,High Net Worth,No,11.0,NSW,"(49.0, 59.0]",8,54.0,5378.6
2261,Mid-Value,Male,81,Mass Customer,Yes,13.0,VIC,"(39.0, 49.0]",11,40.0,1465.16
2262,Low-Value,Female,90,Mass Customer,Yes,2.0,QLD,"(29.0, 39.0]",8,36.0,1502.6799999999998
2263,Mid-Value,Female,79,Mass Customer,Yes,21.0,VIC,"(29.0, 39.0]",4,34.0,3371.4799999999996
2264,Mid-Value,Female,18,Affluent Customer,No,9.0,VIC,"(39.0, 49.0]",6,48.0,2557.62
2265,Low-Value,Male,55,Mass Customer,Yes,5.0,QLD,"(39.0, 49.0]",8,40.0,1988.76
2266,High-Value,Male,74,High Net Worth,No,1.0,NSW,"(19.0, 29.0]",6,22.0,4169.83
2267,Mid-Value,Female,78,Affluent Customer,No,14.0,QLD,"(49.0, 59.0]",10,56.0,1799.9
2268,Mid-Value,Female,66,Mass Customer,No,19.0,VIC,"(49.0, 59.0]",8,55.0,4473.32
2269,Mid-Value,Female,33,Mass Customer,No,9.0,NSW,"(29.0, 39.0]",3,31.0,5404.639999999999
2270,Mid-Value,Male,50,Affluent Customer,No,9.0,VIC,"(49.0, 59.0]",10,54.0,5154.68
2271,Low-Value,Male,96,Mass Customer,Yes,18.0,NSW,"(39.0, 49.0]",8,46.0,1305.25
2272,Mid-Value,Female,82,Mass Customer,No,1.0,QLD,"(19.0, 29.0]",4,26.0,3344.1300000000006
2273,High-Value,Female,71,Mass Customer,Yes,9.0,NSW,"(49.0, 59.0]",12,56.0,2795.3400000000006
2274,Low-Value,Female,15,Mass Customer,Yes,13.0,NSW,"(39.0, 49.0]",10,41.0,35.73999999999999
2275,Mid-Value,Female,77,High Net Worth,Yes,8.0,VIC,"(19.0, 29.0]",2,28.0,5688.289999999998
2276,Mid-Value,Female,90,Mass Customer,Yes,12.0,NSW,"(29.0, 39.0]",10,35.0,2304.77
2277,Mid-Value,Female,44,High Net Worth,Yes,7.0,VIC,"(49.0, 59.0]",4,57.0,2713.7200000000003
2278,Mid-Value,Male,11,Affluent Customer,Yes,8.0,NSW,"(39.0, 49.0]",4,43.0,279.77999999999986
2279,Mid-Value,Male,42,Mass Customer,No,3.0,NSW,"(39.0, 49.0]",9,42.0,4008.76
2280,Mid-Value,Female,93,Mass Customer,No,9.0,VIC,"(59.0, 69.0]",1,60.0,1702.5299999999997
2281,Mid-Value,Female,56,High Net Worth,Yes,14.0,VIC,"(29.0, 39.0]",1,31.0,4075.38
2282,Mid-Value,Male,81,Affluent Customer,Yes,7.0,VIC,"(59.0, 69.0]",4,64.0,3131.510000000001
2283,Mid-Value,Male,44,High Net Worth,No,16.0,VIC,"(59.0, 69.0]",2,67.0,4474.630000000001
2284,Mid-Value,Female,83,High Net Worth,No,14.0,VIC,"(39.0, 49.0]",1,47.0,4735.67
2285,Mid-Value,Female,71,High Net Worth,No,5.0,VIC,"(39.0, 49.0]",6,47.0,1796.2899999999995
2286,Mid-Value,Female,20,High Net Worth,No,5.0,VIC,"(19.0, 29.0]",3,25.0,2878.73
2287,Low-Value,Female,53,High Net Worth,No,20.0,VIC,"(39.0, 49.0]",7,46.0,273.70000000000005
2288,Mid-Value,Male,63,High Net Worth,No,8.0,VIC,"(49.0, 59.0]",1,56.0,4438.469999999999
2289,Mid-Value,Female,97,Affluent Customer,Yes,13.0,VIC,"(39.0, 49.0]",1,40.0,3855.0
2290,Mid-Value,Male,18,Mass Customer,Yes,5.0,VIC,"(39.0, 49.0]",3,40.0,5235.79
2291,Low-Value,Male,67,Affluent Customer,Yes,4.0,VIC,"(39.0, 49.0]",1,49.0,198.22000000000003
2292,Mid-Value,Female,17,Mass Customer,Yes,2.0,NSW,"(19.0, 29.0]",9,22.0,4768.849999999999
2293,Mid-Value,Female,70,Affluent Customer,No,16.0,NSW,"(59.0, 69.0]",1,63.0,1410.5300000000004
2294,Mid-Value,Male,25,Mass Customer,No,21.0,QLD,"(29.0, 39.0]",5,33.0,5050.259999999999
2295,Mid-Value,,35,Mass Customer,Yes,,NSW,,12,,3690.2599999999998
2296,Mid-Value,Female,16,Affluent Customer,No,1.0,QLD,"(10.0, 19.0]",9,19.0,3592.5
2297,Mid-Value,Female,16,Affluent Customer,Yes,19.0,QLD,"(39.0, 49.0]",10,49.0,4274.880000000001
2298,Mid-Value,Male,64,Mass Customer,Yes,5.0,VIC,"(19.0, 29.0]",4,23.0,3140.01
2299,Mid-Value,Male,11,High Net Worth,Yes,7.0,VIC,"(29.0, 39.0]",10,34.0,3142.7499999999995
2300,Mid-Value,Male,20,Mass Customer,Yes,3.0,QLD,"(19.0, 29.0]",8,22.0,2812.1099999999997
2301,High-Value,Male,66,Mass Customer,Yes,19.0,QLD,"(49.0, 59.0]",10,54.0,6010.17
2302,Mid-Value,Female,43,Mass Customer,Yes,4.0,VIC,"(19.0, 29.0]",8,22.0,2611.15
2303,Low-Value,Male,22,Mass Customer,Yes,4.0,NSW,"(19.0, 29.0]",12,27.0,969.6199999999999
2304,Mid-Value,Female,65,Mass Customer,Yes,11.0,NSW,"(59.0, 69.0]",8,63.0,4121.780000000001
2305,Mid-Value,Female,91,Affluent Customer,Yes,13.0,VIC,"(29.0, 39.0]",10,36.0,3135.3399999999997
2306,Mid-Value,Female,98,High Net Worth,Yes,9.0,VIC,"(59.0, 69.0]",9,60.0,2513.7799999999997
2307,Mid-Value,Female,57,High Net Worth,Yes,13.0,QLD,"(39.0, 49.0]",8,42.0,3887.0700000000006
2308,High-Value,Female,52,Mass Customer,Yes,17.0,VIC,"(49.0, 59.0]",9,58.0,5077.969999999999
2309,High-Value,Male,40,Affluent Customer,No,14.0,QLD,"(29.0, 39.0]",5,36.0,7161.99
2310,Mid-Value,Male,12,High Net Worth,Yes,11.0,NSW,"(49.0, 59.0]",12,51.0,4022.41
2311,Mid-Value,Female,49,Mass Customer,No,16.0,NSW,"(29.0, 39.0]",10,32.0,4460.120000000001
2312,Mid-Value,Female,72,Mass Customer,No,18.0,QLD,"(39.0, 49.0]",2,41.0,3280.6099999999997
2313,Mid-Value,Female,54,Mass Customer,No,12.0,QLD,"(49.0, 59.0]",1,54.0,2842.47
2314,Low-Value,Male,59,High Net Worth,Yes,7.0,QLD,"(19.0, 29.0]",3,27.0,2355.7599999999998
2315,Low-Value,Male,25,Affluent Customer,No,8.0,NSW,"(19.0, 29.0]",7,27.0,600.7599999999998
2316,Low-Value,Male,79,Affluent Customer,Yes,11.0,VIC,"(39.0, 49.0]",6,42.0,1437.5400000000004
2317,Mid-Value,Male,97,Mass Customer,Yes,16.0,VIC,"(39.0, 49.0]",9,44.0,2715.29
2318,Mid-Value,Female,30,Mass Customer,Yes,6.0,VIC,"(29.0, 39.0]",10,33.0,3627.4799999999996
2319,Mid-Value,Male,63,High Net Worth,No,18.0,NSW,"(29.0, 39.0]",9,35.0,4564.900000000001
2320,Mid-Value,Female,14,Affluent Customer,No,16.0,NSW,"(49.0, 59.0]",11,55.0,1690.96
2321,Low-Value,Female,27,Mass Customer,Yes,20.0,QLD,"(39.0, 49.0]",3,40.0,3183.5299999999997
2322,Low-Value,Male,72,Mass Customer,Yes,2.0,NSW,"(19.0, 29.0]",10,28.0,2585.1499999999996
2323,Low-Value,Male,2,High Net Worth,No,13.0,QLD,"(29.0, 39.0]",7,32.0,1959.79
2324,Mid-Value,Male,44,Mass Customer,Yes,16.0,QLD,"(49.0, 59.0]",5,54.0,1322.2199999999998
2325,Mid-Value,Male,50,High Net Worth,Yes,12.0,VIC,"(49.0, 59.0]",8,57.0,3013.7699999999995
2326,Low-Value,Male,64,High Net Worth,No,14.0,VIC,"(49.0, 59.0]",11,54.0,309.80999999999995
2327,Low-Value,Female,19,Affluent Customer,No,6.0,NSW,"(49.0, 59.0]",10,57.0,2601.79
2328,Low-Value,Male,63,Mass Customer,Yes,8.0,QLD,"(29.0, 39.0]",8,34.0,356.5
2329,Mid-Value,Female,7,Affluent Customer,No,20.0,NSW,"(59.0, 69.0]",6,63.0,2276.9
2330,Mid-Value,Female,5,Mass Customer,No,9.0,NSW,"(29.0, 39.0]",8,31.0,1203.34
2331,Mid-Value,Female,48,Mass Customer,Yes,10.0,NSW,"(49.0, 59.0]",8,57.0,3707.2399999999993
2332,Mid-Value,Male,99,High Net Worth,Yes,10.0,NSW,"(39.0, 49.0]",6,43.0,651.6399999999999
2333,Mid-Value,Male,82,Mass Customer,Yes,10.0,VIC,"(49.0, 59.0]",10,54.0,2113.9000000000005
2334,Low-Value,Male,30,Affluent Customer,No,5.0,VIC,"(19.0, 29.0]",10,25.0,1315.7600000000002
2335,Mid-Value,,42,Mass Customer,No,,NSW,,9,,4112.98
2336,Mid-Value,Male,59,Affluent Customer,No,17.0,NSW,"(39.0, 49.0]",8,43.0,5853.82
2337,Low-Value,Female,47,Mass Customer,No,1.0,NSW,"(19.0, 29.0]",6,21.0,398.42999999999995
2338,Mid-Value,Female,13,Mass Customer,No,5.0,NSW,"(29.0, 39.0]",5,34.0,3574.3100000000004
2339,High-Value,Male,3,Affluent Customer,Yes,16.0,NSW,"(59.0, 69.0]",10,62.0,4669.900000000001
2340,Mid-Value,Male,33,Mass Customer,Yes,16.0,QLD,"(39.0, 49.0]",7,42.0,4585.400000000001
2341,High-Value,,41,Mass Customer,Yes,,VIC,,9,,4952.2300000000005
2342,Mid-Value,Female,87,Mass Customer,No,2.0,NSW,"(19.0, 29.0]",9,21.0,2092.72
2343,Low-Value,Male,6,High Net Worth,Yes,5.0,QLD,"(59.0, 69.0]",5,61.0,3275.6600000000003
2344,Mid-Value,Male,93,Mass Customer,Yes,7.0,NSW,"(19.0, 29.0]",10,28.0,2605.0899999999997
2345,Mid-Value,Female,50,Affluent Customer,Yes,3.0,QLD,"(29.0, 39.0]",8,34.0,4719.95
2346,Mid-Value,Male,89,Mass Customer,Yes,4.0,NSW,"(39.0, 49.0]",12,41.0,3315.3199999999997
2347,Mid-Value,Female,79,High Net Worth,No,11.0,NSW,"(59.0, 69.0]",12,64.0,5640.43
2348,Low-Value,Female,2,Mass Customer,No,16.0,NSW,"(59.0, 69.0]",8,63.0,831.6700000000002
2349,Mid-Value,Female,23,High Net Worth,No,3.0,NSW,"(39.0, 49.0]",1,42.0,2500.2599999999998
2350,Mid-Value,Female,32,Mass Customer,Yes,14.0,NSW,"(59.0, 69.0]",10,62.0,1292.2299999999998
2351,Mid-Value,Female,35,Affluent Customer,Yes,10.0,VIC,"(19.0, 29.0]",10,29.0,5612.839999999999
2352,Mid-Value,Female,76,Mass Customer,Yes,13.0,VIC,"(39.0, 49.0]",10,49.0,1279.4
2353,High-Value,Male,93,Affluent Customer,Yes,12.0,NSW,"(39.0, 49.0]",6,42.0,4842.52
2354,Mid-Value,Female,99,Mass Customer,No,17.0,VIC,"(59.0, 69.0]",8,62.0,3458.1499999999996
2355,Mid-Value,Male,87,Mass Customer,Yes,4.0,NSW,"(19.0, 29.0]",8,27.0,4351.82
2356,Low-Value,Female,58,Affluent Customer,No,3.0,QLD,"(19.0, 29.0]",7,26.0,2674.92
2357,Mid-Value,Female,39,Mass Customer,No,6.0,NSW,"(49.0, 59.0]",12,58.0,2741.81
2358,High-Value,Male,26,High Net Worth,Yes,15.0,QLD,"(59.0, 69.0]",2,61.0,3682.7300000000005
2359,Mid-Value,Female,80,High Net Worth,Yes,7.0,QLD,"(29.0, 39.0]",3,34.0,2688.57
2360,Mid-Value,Female,0,High Net Worth,Yes,5.0,NSW,"(39.0, 49.0]",10,46.0,4962.2
2361,Mid-Value,Female,55,High Net Worth,Yes,20.0,QLD,"(59.0, 69.0]",7,66.0,4178.450000000001
2362,Low-Value,Male,49,Affluent Customer,Yes,19.0,NSW,"(39.0, 49.0]",9,48.0,959.32
2363,Mid-Value,Male,92,Mass Customer,Yes,16.0,QLD,"(29.0, 39.0]",9,37.0,3222.9900000000002
2364,Mid-Value,Male,19,Mass Customer,Yes,13.0,QLD,"(19.0, 29.0]",9,25.0,4826.5
